"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2007-07","Jul-2007","IDX","Index","0","Units","2010_100","2010=100",89.51055,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2007-08","Aug-2007","IDX","Index","0","Units","2010_100","2010=100",90.48165,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2007-09","Sep-2007","IDX","Index","0","Units","2010_100","2010=100",91.50748,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2007-10","Oct-2007","IDX","Index","0","Units","2010_100","2010=100",91.79205,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2007-11","Nov-2007","IDX","Index","0","Units","2010_100","2010=100",92.48554,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2007-12","Dec-2007","IDX","Index","0","Units","2010_100","2010=100",92.90841,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-01","Jan-2008","IDX","Index","0","Units","2010_100","2010=100",92.87458,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-02","Feb-2008","IDX","Index","0","Units","2010_100","2010=100",93.2487,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-03","Mar-2008","IDX","Index","0","Units","2010_100","2010=100",94.02578,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-04","Apr-2008","IDX","Index","0","Units","2010_100","2010=100",94.38596,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-05","May-2008","IDX","Index","0","Units","2010_100","2010=100",95.47546,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-06","Jun-2008","IDX","Index","0","Units","2010_100","2010=100",96.89729,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-07","Jul-2008","IDX","Index","0","Units","2010_100","2010=100",97.99277,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-08","Aug-2008","IDX","Index","0","Units","2010_100","2010=100",98.90118,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-09","Sep-2008","IDX","Index","0","Units","2010_100","2010=100",99.95587,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-10","Oct-2008","IDX","Index","0","Units","2010_100","2010=100",100.8364,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-11","Nov-2008","IDX","Index","0","Units","2010_100","2010=100",100.7051,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2008-12","Dec-2008","IDX","Index","0","Units","2010_100","2010=100",99.49818,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2009-01","Jan-2009","IDX","Index","0","Units","2010_100","2010=100",98.74199,,
"CPALTT01","Consumer prices - all items","CHL","Chile","IXOB","Index","M","Monthly","2009-02","Feb-2009","IDX","Index","0","Units","2010_100","2010=100",98.3838,,
